token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
518-15,BO094,518,518,18,"reali,",reali,reale,ADJ,Intonation=weakly_rising
518-16,BO094,518,518,19,ma,ma,ma,CCONJ,_
518-17,BO094,518,518,20,intanto,intanto,intanto,ADV,_
519-0,BO094,519,519,1,l~,l~,l~,X,Interrupted=Yes
519-1,BO094,519,519,2,ragioniamo,ragioniamo,ragionare,VERB,_
519-2,BO094,519,519,3-4,sui,sui,_,_,_
519-2a,_,_,519,3,_,su,su,ADP,_
519-2b,_,_,519,4,_,i,il,DET,_
519-3,BO094,519,519,5,numeri,numeri,numero,NOUN,_
519-4,BO094,519,519,6,naturali.,naturali,naturale,ADJ,Intonation=falling
520-0,BO094,520,520,1,va,va,andare,VERB,_
520-1,BO094,520,520,2,bene?,bene,bene,ADV,Intonation=rising
521-0,BO094,521,521,1,e,e,e,CCONJ,_
521-1,BO094,521,521,2,facciamo,facciamo,fare,VERB,_
521-2,BO094,521,521,3,una,una,uno,DET,_
521-3,BO094,521,521,4,teoria,teoria,teoria,NOUN,_
521-4,BO094,521,521,5-6,dei,dei,_,_,_
521-4a,_,_,521,5,_,di,di,ADP,_
521-4b,_,_,521,6,_,i,il,DET,_
521-5,BO094,521,521,7,numeri.,numeri,numero,NOUN,Intonation=falling
522-0,BO094,522,522,1,eh,eh,eh,INTJ,_
522-1,BO094,522,522,2,il,il,il,DET,_
522-2,BO094,522,522,3,problema,problema,problema,NOUN,_
522-3,BO094,522,522,4,che,che,che,PRON,_
522-4,BO094,522,522,5,ci,ci,ci,PRON,_
522-5,BO094,522,522,6,si,si,si,PRON,_
522-6,BO094,522,522,7,pone,pone,porre,VERB,_
522-7,BO094,522,522,8-9,all',all',_,_,Truncated=Yes
522-7a,_,_,522,8,_,a,a,ADP,_
522-7b,_,_,522,9,_,l',il,DET,_
522-8,BO094,522,522,10,inizio,inizio,inizio,NOUN,_
522-9,BO094,522,522,11-12,del,del,_,_,_
522-9a,_,_,522,11,_,di,di,ADP,_
522-9b,_,_,522,12,_,il,il,DET,_
522-10,BO094,522,522,13,secolo,secolo,secolo,NOUN,_
522-11,BO094,522,522,14,"scorso,",scorso,scorso,ADJ,Intonation=weakly_rising
523-0,BO094,523,523,1,qui,qui,qui,ADV,_
523-1,BO094,523,523,2,il,il,il,DET,_
523-2,BO094,523,523,3,grande,grande,grande,ADJ,_
523-3,BO094,523,523,4,il,il,il,DET,_
523-4,BO094,523,523,5,grande,grande,grande,ADJ,_
523-5,BO094,523,523,6,eroe,eroe,eroe,NOUN,_
523-6,BO094,523,523,7,è,è,essere,AUX,_
523-7,BO094,523,523,8,david,david,David,PROPN,_
523-8,BO094,523,523,9,xx,x,x,X,_
524-0,BO094,524,524,1,con,con,con,ADP,_
524-1,BO094,524,524,2,la,la,il,DET,_
524-2,BO094,524,524,3,sua,sua,suo,DET,_
524-3,BO094,524,524,4,scuola,scuola,scuola,NOUN,_
524-4,BO094,524,524,5,fra,fra,fra,ADP,_
524-5,BO094,524,524,6,cui,cui,cui,PRON,_
524-6,BO094,524,524,7,il,il,il,DET,_
524-7,BO094,524,524,8,nostro,nostro,nostro,DET,_
524-8,BO094,524,524,9,amico,amico,amico,NOUN,_
524-9,BO094,524,524,10,gerard,gerard,Gerard,PROPN,_
524-10,BO094,524,524,11,"gentzen,",gentzen,Gentzen,PROPN,Intonation=weakly_rising
525-0,BO094,525,525,1,va,va,andare,VERB,_
525-1,BO094,525,525,2,bene?,bene,bene,ADV,Intonation=rising
525-2,BO094,525,525,3,si,si,si,PRON,_
525-3,BO094,525,525,4,pone,pone,porre,VERB,_
525-4,BO094,525,525,5,il,il,il,DET,_
525-5,BO094,525,525,6,problema,problema,problema,NOUN,_
525-6,BO094,525,525,7-8,della,della,_,_,_
525-6a,_,_,525,7,_,di,di,ADP,_
525-6b,_,_,525,8,_,la,il,DET,_
525-7,BO094,525,525,9,consistenza,consistenza,consistenza,NOUN,_
525-8,BO094,525,525,10-11,dell',dell',_,_,Truncated=Yes
525-8a,_,_,525,10,_,di,di,ADP,_
525-8b,_,_,525,11,_,l',il,DET,_
525-9,BO094,525,525,12,aritmetica,aritmetica,aritmetica,NOUN,_
526-0,BO094,526,526,1,e,e,e,CCONJ,_
526-1,BO094,526,526,2,se,se,se,SCONJ,_
526-2,BO094,526,526,3,lo,lo,lo,PRON,_
526-3,BO094,526,526,4,pone,pone,porre,VERB,_
526-4,BO094,526,526,5,in,in,in,ADP,_
526-5,BO094,526,526,6,un,un,uno,DET,_
526-6,BO094,526,526,7,modo,modo,modo,NOUN,_
526-7,BO094,526,526,8,molto,molto,molto,ADV,_
526-8,BO094,526,526,9,molto,molto,molto,ADV,_
526-9,BO094,526,526,10,concreto.,concreto,concreto,ADJ,Intonation=falling
527-0,BO094,527,527,1,dice,dice,dire,VERB,_
527-1,BO094,527,527,2,bene,bene,bene,ADV,_
527-2,BO094,527,527,3,diamo,diamo,dire,VERB,_
527-3,BO094,527,527,4,una,una,uno,DET,_
527-4,BO094,527,527,5,definizione,definizione,definizione,NOUN,_
527-5,BO094,527,527,6,precisa,precisa,preciso,ADJ,_
527-6,BO094,527,527,7,di,di,di,ADP,_
527-7,BO094,527,527,8,derivazione.,derivazione,derivazione,NOUN,Intonation=falling
528-0,BO094,528,528,1,che,che,che,PRON,_
528-1,BO094,528,528,2,è,è,essere,AUX,_
528-2,BO094,528,528,3,quello,quello,quello,PRON,_
528-3,BO094,528,528,4,che,che,che,PRON,_
528-4,BO094,528,528,5,voi,voi,voi,PRON,_
528-5,BO094,528,528,6,avete,avete,avere,VERB,_
528-6,BO094,528,528,7-8,nei,nei,_,_,_
528-6a,_,_,528,7,_,in,in,ADP,_
528-6b,_,_,528,8,_,i,il,DET,_
528-7,BO094,528,528,9,foglietti,foglietti,foglietto,NOUN,_
528-8,BO094,528,528,10,eh,eh,eh,INTJ,_
528-9,BO094,528,528,11,non,non,non,ADV,_
528-10,BO094,528,528,12,è,è,essere,AUX,_
528-11,BO094,528,528,13,niente,niente,niente,PRON,_
528-12,BO094,528,528,14,di,di,di,ADP,_
528-13,BO094,528,528,15,più,più,più,ADV,_
529-0,BO094,529,529,1,diamo,diamo,dire,VERB,_
529-1,BO094,529,529,2,una,una,uno,DET,_
529-2,BO094,529,529,3,definizione,definizione,definizione,NOUN,_
529-3,BO094,529,529,4,precisa,precisa,preciso,ADJ,_
529-4,BO094,529,529,5,di,di,di,ADP,_
529-5,BO094,529,529,6,"derivazione,",derivazione,derivazione,NOUN,Intonation=weakly_rising
530-0,BO094,530,530,1,studiamo,studiamo,studare,VERB,_
530-1,BO094,530,530,2,le,le,il,DET,_
530-2,BO094,530,530,3,derivazioni,derivazioni,derivazione,NOUN,_
531-0,BO094,531,531,1,eccola,eccola,eccolare,VERB,_
531-1,BO094,531,531,2,proof,proof,proof,X,_
531-2,BO094,531,531,3,theory,theory,theory,X,_
531-3,BO094,531,531,4,va,va,andare,VERB,_
531-4,BO094,531,531,5,"bene,",bene,bene,ADV,Intonation=weakly_rising
531-5,BO094,531,531,6,a,a,a,ADP,_
531-6,BO094,531,531,7,un,un,uno,DET,_
531-7,BO094,531,531,8,progetto,progetto,progetto,NOUN,_
531-8,BO094,531,531,9,di,di,di,ADP,_
531-9,BO094,531,531,10,ricerca,ricerca,ricerca,NOUN,_
531-10,BO094,531,531,11,va,va,andare,AUX,_
531-11,BO094,531,531,12,bene,bene,bene,ADV,_
531-12,BO094,531,531,13,studiamo,studiamo,studiare,VERB,_
531-13,BO094,531,531,14,le,le,il,DET,_
531-14,BO094,531,531,15,derivazioni,derivazioni,derivazione,NOUN,_
532-0,BO094,532,532,1,e,e,e,CCONJ,_
532-1,BO094,532,532,2,mostriamo,mostriamo,mostrare,VERB,_
532-2,BO094,532,532,3,che,che,che,SCONJ,_
532-3,BO094,532,532,4,nessuna,nessuna,nessuno,DET,_
532-4,BO094,532,532,5,derivazione,derivazione,derivazione,NOUN,_
532-5,BO094,532,532,6,aritmetica,aritmetica,aritmetico,ADJ,_
532-6,BO094,532,532,7,può,può,potere,AUX,_
532-7,BO094,532,532,8,terminare,terminare,terminare,VERB,_
532-8,BO094,532,532,9,con,con,con,ADP,_
532-9,BO094,532,532,10,zero,zero,zero,NUM,_
532-10,BO094,532,532,11,uguale,uguale,uguale,ADJ,_
532-11,BO094,532,532,12,a,a,a,ADP,_
532-12,BO094,532,532,13,uno.,uno,uno,DET,Intonation=falling
533-0,BO094,533,533,1,in,in,in,ADP,_
533-1,BO094,533,533,2,questo,questo,questo,DET,_
533-2,BO094,533,533,3,modo,modo,modo,NOUN,_
533-3,BO094,533,533,4,io,io,io,PRON,_
533-4,BO094,533,533,5,ho,ho,avere,AUX,_
533-5,BO094,533,533,6,dimostrato,dimostrato,dimostrare,VERB,_
533-6,BO094,533,533,7,che,che,che,SCONJ,_
533-7,BO094,533,533,8,diciamo,diciamo,dire,VERB,_
534-0,BO094,534,534,1,tutto,tutto,tutto,PRON,_
534-1,BO094,534,534,2,e,e,e,CCONJ,_
534-2,BO094,534,534,3,gli,gli,il,DET,_
534-3,BO094,534,534,4,assiomi,assiomi,assiomo,NOUN,_
534-4,BO094,534,534,5,i,i,il,DET,_
534-5,BO094,534,534,6,principi,principi,principio,NOUN,_
534-6,BO094,534,534,7,primi,primi,primo,ADJ,_
534-7,BO094,534,534,8-9,dell',dell',_,_,Truncated=Yes
534-7a,_,_,534,8,_,di,di,ADP,_
534-7b,_,_,534,9,_,l',il,DET,_
534-8,BO094,534,534,10,aritmetica,aritmetica,aritmetica,NOUN,_
534-9,BO094,534,534,11,uniti,uniti,unire,VERB,_
534-10,BO094,534,534,12-13,al,al,_,_,_
534-10a,_,_,534,12,_,a,a,ADP,_
534-10b,_,_,534,13,_,il,il,DET,_
534-11,BO094,534,534,14,meccanismo,meccanismo,meccanismo,NOUN,_
534-12,BO094,534,534,15,logico,logico,logico,ADJ,_
534-13,BO094,534,534,16,non,non,non,ADV,_
534-14,BO094,534,534,17,danno,danno,dare,VERB,_
534-15,BO094,534,534,18,luogo,luogo,luogo,NOUN,_
534-16,BO094,534,534,19,a,a,a,ADP,_
534-17,BO094,534,534,20,xxx,x,x,X,_
534-18,BO094,534,534,21,perché,perché,perché,SCONJ,_
534-19,BO094,534,534,22,basta,basta,bastare,VERB,_
534-20,BO094,534,534,23,"che,",che,che,SCONJ,Intonation=weakly_rising
535-0,BO094,535,535,1,ci,ci,ci,PRON,_
535-1,BO094,535,535,2,sia,sia,essere,AUX,_
535-2,BO094,535,535,3,una,una,uno,DET,_
535-3,BO094,535,535,4,tradizione,tradizione,tradizione,NOUN,_
535-4,BO094,535,535,5,zero,zero,zero,NUM,_
535-5,BO094,535,535,6,uguale,uguale,uguale,ADJ,_
535-6,BO094,535,535,7,a,a,a,ADP,_
535-7,BO094,535,535,8,uno,uno,uno,DET,_
535-8,BO094,535,535,9,quindi,quindi,quindi,ADV,_
535-9,BO094,535,535,10,falsa,falsa,falso,ADJ,_
535-10,BO094,535,535,11,che,che,che,PRON,_
535-11,BO094,535,535,12,voi,voi,voi,PRON,_
535-12,BO094,535,535,13,sapete,sapete,sapere,VERB,_
535-13,BO094,535,535,14,che,che,che,SCONJ,_
535-14,BO094,535,535,15,una,una,uno,DET,_
535-15,BO094,535,535,16,logica,logica,logica,NOUN,_
535-16,BO094,535,535,17,classica,classica,classico,ADJ,_
535-17,BO094,535,535,18-19,dal,dal,_,_,_
535-17a,_,_,535,18,_,da,da,ADP,_
535-17b,_,_,535,19,_,il,il,DET,_
535-18,BO094,535,535,20,falso,falso,falso,NOUN,_
535-19,BO094,535,535,21,segue,segue,seguire,VERB,_
535-20,BO094,535,535,22,tutto.,tutto,tutto,PRON,Intonation=falling
536-0,BO094,536,536,1,va,va,andare,VERB,_
536-1,BO094,536,536,2,bene?,bene,bene,ADV,Intonation=rising
536-2,BO094,536,536,3,quindi,quindi,quindi,ADV,_
536-3,BO094,536,536,4,da,da,da,ADP,_
536-4,BO094,536,536,5,zero,zero,zero,NUM,_
536-5,BO094,536,536,6,uguale,uguale,uguale,ADJ,_
536-6,BO094,536,536,7,a,a,a,ADP,_
536-7,BO094,536,536,8,uno,uno,uno,DET,_
536-8,BO094,536,536,9,qualsiasi,qualsiasi,qualsiasi,ADJ,_
536-9,BO094,536,536,10,cosa,cosa,cosa,NOUN,_
536-10,BO094,536,536,11,cinque,cinque,cinque,NUM,_
536-11,BO094,536,536,12,uguale,uguale,uguale,ADJ,_
536-12,BO094,536,536,13,a,a,a,ADP,_
536-13,BO094,536,536,14,quattro,quattro,quattro,NUM,_
536-14,BO094,536,536,15,xx,x,x,X,_
536-15,BO094,536,536,16,tutto,tutto,tutto,DET,_
536-16,BO094,536,536,17,teoremi,teoremi,teorema,NOUN,_
536-17,BO094,536,536,18,veri,veri,vero,ADJ,_
536-18,BO094,536,536,19,falsi,falsi,falso,ADJ,_
536-19,BO094,536,536,20,tutti,tutti,tutti,PRON,_
536-20,BO094,536,536,21,xx,x,x,X,_
537-0,BO094,537,537,1,va,va,andare,VERB,_
537-1,BO094,537,537,2,bene?,bene,bene,ADV,Intonation=rising
538-0,BO094,538,538,1,oh,oh,oh,INTJ,_
538-1,BO094,538,538,2,allora,allora,allora,ADV,_
538-2,BO094,538,538,3,questo,questo,questo,DET,_
538-3,BO094,538,538,4,lavoro,lavoro,lavoro,NOUN,_
538-4,BO094,538,538,5-6,della,della,_,_,_
538-4a,_,_,538,5,_,di,di,ADP,_
538-4b,_,_,538,6,_,la,il,DET,_
538-5,BO094,538,538,7,proof,proof,proof,NOUN,_
538-6,BO094,538,538,8,theory,theory,theory,ADJ,_
538-7,BO094,538,538,9,che,che,che,PRON,_
538-8,BO094,538,538,10,è,è,essere,AUX,_
538-9,BO094,538,538,11,stato,stato,essere,AUX,_
538-10,BO094,538,538,12,portato,portato,portare,VERB,_
538-11,BO094,538,538,13,avanti,avanti,avanti,ADV,_
538-12,BO094,538,538,14,inizialmente,inizialmente,inizialmente,ADV,_
538-13,BO094,538,538,15,da,da,da,ADP,_
538-14,BO094,538,538,16,xx,x,x,X,_
538-15,BO094,538,538,17,e,e,e,CCONJ,_
538-16,BO094,538,538,18-19,dalla,dalla,_,_,_
538-16a,_,_,538,18,_,da,da,ADP,_
538-16b,_,_,538,19,_,la,il,DET,_
538-17,BO094,538,538,20,sua,sua,suo,DET,_
538-18,BO094,538,538,21,scuola,scuola,scuola,NOUN,_
538-19,BO094,538,538,22,tra,tra,tra,ADP,_
538-20,BO094,538,538,23,cui,cui,cui,PRON,_
538-21,BO094,538,538,24,"gentzen,",gentzen,Gentzen,PROPN,Intonation=weakly_rising
539-0,BO094,539,539,1-2,all',all',_,_,Truncated=Yes
539-0a,_,_,539,1,_,a,a,ADP,_
539-0b,_,_,539,2,_,l',il,DET,_
539-1,BO094,539,539,3,università,università,università,NOUN,_
539-2,BO094,539,539,4,di,di,di,ADP,_
539-3,BO094,539,539,5,gottingen,gottingen,Gottingen,PROPN,_
539-4,BO094,539,539,6,ha,ha,avere,AUX,_
539-5,BO094,539,539,7,avuto,avuto,avere,VERB,_
539-6,BO094,539,539,8,tuttora,tuttora,tuttora,ADV,_
539-7,BO094,539,539,9,come,come,come,ADP,_
539-8,BO094,539,539,10,dire,dire,dire,VERB,_
539-9,BO094,539,539,11,ora,ora,ora,ADV,_
539-10,BO094,539,539,12,e:h,eh,eh,INTJ,_
539-11,BO094,539,539,13,cioè,cioè,cioè,ADV,_
539-12,BO094,539,539,14,ha,ha,avere,AUX,_
539-13,BO094,539,539,15,messo,messo,mettere,VERB,_
539-14,BO094,539,539,16,in,in,in,ADP,_
539-15,BO094,539,539,17,piedi,piedi,piede,NOUN,_
539-16,BO094,539,539,18,una,una,uno,DET,_
540-0,BO094,540,540,1,catena,catena,catena,NOUN,_
540-1,BO094,540,540,2,di,di,di,ADP,_
540-2,BO094,540,540,3,ricerche,ricerche,ricerca,NOUN,_
540-3,BO094,540,540,4,fondazionali,fondazionali,fondazionale,ADJ,_
541-0,BO094,541,541,1,di,di,di,ADP,_
541-1,BO094,541,541,2,estrema,estrema,estremo,ADJ,_
541-2,BO094,541,541,3,importanza.,importanza,importanza,NOUN,Intonation=falling
542-0,BO094,542,542,1,e,e,e,CCONJ,_
542-1,BO094,542,542,2,quindi,quindi,quindi,ADV,_
542-2,BO094,542,542,3,quando,quando,quando,SCONJ,_
542-3,BO094,542,542,4,si,si,si,PRON,_
542-4,BO094,542,542,5,parla,parla,parlare,VERB,_
542-5,BO094,542,542,6,di,di,di,ADP,_
542-6,BO094,542,542,7,fondamenti,fondamenti,fondamento,NOUN,_
542-7,BO094,542,542,8-9,della,della,_,_,_
542-7a,_,_,542,8,_,di,di,ADP,_
542-7b,_,_,542,9,_,la,il,DET,_
542-8,BO094,542,542,10,matematica,matematica,matematica,NOUN,_
543-0,BO094,543,543,1,questo,questo,questo,PRON,_
543-1,BO094,543,543,2,è,è,essere,AUX,_
543-2,BO094,543,543,3,il,il,il,DET,_
543-3,BO094,543,543,4,primo,primo,primo,ADJ,_
543-4,BO094,543,543,5,problema,problema,problema,NOUN,_
543-5,BO094,543,543,6,da,da,da,ADP,_
543-6,BO094,543,543,7,risolvere.,risolvere,risolvere,VERB,Intonation=falling
544-0,BO094,544,544,1,va,va,andare,VERB,_
544-1,BO094,544,544,2,bene?,bene,bene,ADV,Intonation=rising
545-0,BO094,545,545,1,poi,poi,poi,ADV,_
545-1,BO094,545,545,2,vi,vi,vi,PRON,_
545-2,BO094,545,545,3,dirò,dirò,dirare,VERB,_
545-3,BO094,545,545,4,che,che,che,SCONJ,_
545-4,BO094,545,545,5,non,non,non,ADV,_
545-5,BO094,545,545,6,è,è,essere,AUX,_
545-6,BO094,545,545,7,possibile,possibile,possibile,ADJ,_
545-7,BO094,545,545,8-9,risolverlo.,risolverlo,_,_,Intonation=falling
545-7a,_,_,545,8,_,risolver,risolvere,VERB,_
545-7b,_,_,545,9,_,lo,lo,PRON,_
546-0,BO094,546,546,1,poi,poi,poi,ADV,_
546-1,BO094,546,546,2,questo,questo,questo,PRON,_
546-2,BO094,546,546,3,spesso,spesso,spesso,ADV,_
546-3,BO094,546,546,4,xx,x,x,X,_
546-4,BO094,546,546,5,però,però,però,ADV,_
546-5,BO094,546,546,6,per,per,per,ADP,_
546-6,BO094,546,546,7-8,dirvi,dirvi,_,_,_
546-6a,_,_,546,7,_,dir,dire,VERB,_
546-6b,_,_,546,8,_,vi,vi,PRON,_
546-7,BO094,546,546,9,che,che,che,SCONJ,_
546-8,BO094,546,546,10,quel,quel,quello,DET,_
546-9,BO094,546,546,11,pochino,pochino,pochino,NOUN,_
546-10,BO094,546,546,12,che,che,che,PRON,_
546-11,BO094,546,546,13,noi,noi,noi,PRON,_
546-12,BO094,546,546,14,stiamo,stiamo,stare,AUX,_
546-13,BO094,546,546,15,facendo,facendo,fare,VERB,_
547-0,BO094,547,547,1,di,di,di,ADP,_
547-1,BO094,547,547,2,riflettere,riflettere,riflettere,VERB,_
547-2,BO094,547,547,3-4,sulle,sulle,_,_,_
547-2a,_,_,547,3,_,su,su,ADP,_
547-2b,_,_,547,4,_,le,il,DET,_
547-3,BO094,547,547,5,derivazioni,derivazioni,derivazione,NOUN,_
548-0,BO094,548,548,1,o,o,o,CCONJ,_
548-1,BO094,548,548,2,quanto,quanto,quanto,ADV,_
548-2,BO094,548,548,3,meno,meno,meno,ADV,_
548-3,BO094,548,548,4,di,di,di,ADP,_
548-4,BO094,548,548,5,mostrare,mostrare,mostrare,VERB,_
548-5,BO094,548,548,6,il,il,il,DET,_
548-6,BO094,548,548,7,teorema,teorema,teorema,NOUN,_
548-7,BO094,548,548,8,di,di,di,ADP,_
548-8,BO094,548,548,9,"validità,",validità,validità,NOUN,Intonation=weakly_rising
549-0,BO094,549,549,1,va,va,andare,VERB,_
549-1,BO094,549,549,2,bene,bene,bene,ADV,_
549-2,BO094,549,549,3,non,non,non,ADV,_
549-3,BO094,549,549,4,è,è,essere,AUX,_
549-4,BO094,549,549,5,un,un,uno,DET,_
549-5,BO094,549,549,6,gioco,gioco,gioco,NOUN,_
549-6,BO094,549,549,7,isolato,isolato,isolato,ADJ,_
549-7,BO094,549,549,8,è,è,essere,AUX,_
549-8,BO094,549,549,9,un,un,uno,DET,_
549-9,BO094,549,549,10,gioco,gioco,gioco,NOUN,_
549-10,BO094,549,549,11-12,all',all',_,_,Truncated=Yes
549-10a,_,_,549,11,_,a,a,ADP,_
549-10b,_,_,549,12,_,l',il,DET,_
549-11,BO094,549,549,13,interno,interno,interno,NOUN,_
550-0,BO094,550,550,1,di,di,di,ADP,_
550-1,BO094,550,550,2,un,un,uno,DET,_
550-2,BO094,550,550,3,grandissimo,grandissimo,grande,ADJ,_
550-3,BO094,550,550,4,progetto,progetto,progetto,NOUN,_
550-4,BO094,550,550,5,di,di,di,ADP,_
550-5,BO094,550,550,6,ricerca,ricerca,ricerca,NOUN,_
550-6,BO094,550,550,7,iniziato,iniziato,iniziare,VERB,_
550-7,BO094,550,550,8-9,nel,nel,_,_,_
550-7a,_,_,550,8,_,in,in,ADP,_
550-7b,_,_,550,9,_,il,il,DET,_
550-8,BO094,550,550,10,secolo,secolo,secolo,NOUN,_
550-9,BO094,550,550,11,scorso.,scorso,scorso,ADJ,Intonation=falling
551-0,BO094,551,551,1,o:::h,oh,oh,INTJ,_
552-0,BO094,552,552,1,allora,allora,allora,ADV,_
552-1,BO094,552,552,2,ora,ora,ora,ADV,_
552-2,BO094,552,552,3,voi,voi,voi,PRON,_
552-3,BO094,552,552,4,capite,capite,capita,NOUN,_
552-4,BO094,552,552,5,che,che,che,PRON,_
553-0,BO094,553,553,1,pe::r,per,per,ADP,_
554-0,BO094,554,554,1,cercare,cercare,cercare,VERB,_
554-1,BO094,554,554,2,di,di,di,ADP,_
554-2,BO094,554,554,3,dimostrare,dimostrare,dimostrare,VERB,_
555-0,BO094,555,555,1,che,che,che,SCONJ,_
555-1,BO094,555,555,2,nessuna,nessuna,nessuno,DET,_
555-2,BO094,555,555,3,derivazione,derivazione,derivazione,NOUN,_
555-3,BO094,555,555,4,può,può,potere,AUX,_
556-0,BO094,556,556,1,e,e,e,CCONJ,_
556-1,BO094,556,556,2,x,x,x,X,_
556-2,BO094,556,556,3,aritmetica,aritmetica,aritmeticare,VERB,_
556-3,BO094,556,556,4,perché,perché,perché,SCONJ,_
556-4,BO094,556,556,5,su,su,su,ADP,_
556-5,BO094,556,556,6,cui,cui,cui,PRON,_
556-6,BO094,556,556,7,avvengono,avvengono,avvenire,VERB,_
556-7,BO094,556,556,8,anche,anche,anche,ADV,_
556-8,BO094,556,556,9,principi,principi,principio,NOUN,_
556-9,BO094,556,556,10,aritmetici,aritmetici,aritmetico,ADJ,_
557-0,BO094,557,557,1,può,può,potere,AUX,_
557-1,BO094,557,557,2,terminare,terminare,terminare,VERB,_
557-2,BO094,557,557,3,con,con,con,ADP,_
557-3,BO094,557,557,4,zero,zero,zero,NUM,_
557-4,BO094,557,557,5,uguale,uguale,uguale,ADJ,_
557-5,BO094,557,557,6,a,a,a,ADP,_
557-6,BO094,557,557,7,uno,uno,uno,DET,_
558-0,BO094,558,558,1,il,il,il,DET,_
558-1,BO094,558,558,2,modo,modo,modo,NOUN,_
558-2,BO094,558,558,3,in,in,in,ADP,_
558-3,BO094,558,558,4,cui,cui,cui,PRON,_
558-4,BO094,558,558,5,le,le,il,DET,_
558-5,BO094,558,558,6,derivazioni,derivazioni,derivazione,NOUN,_
558-6,BO094,558,558,7,vengono,vengono,venire,AUX,_
558-7,BO094,558,558,8,presentate,presentate,presentare,VERB,_
559-0,BO094,559,559,1,è,è,essere,AUX,_
559-1,BO094,559,559,2,di,di,di,ADP,_
559-2,BO094,559,559,3,fondamentale,fondamentale,fondamentale,ADJ,_
559-3,BO094,559,559,4,importanza.,importanza,importanza,NOUN,Intonation=falling
560-0,BO094,560,560,1,quindi,quindi,quindi,ADV,_
560-1,BO094,560,560,2,gentzen,gentzen,Gentzen,PROPN,_
560-2,BO094,560,560,3,ci,ci,ci,PRON,_
560-3,BO094,560,560,4,ha,ha,avere,AUX,_
560-4,BO094,560,560,5,offerto,offerto,offrire,VERB,_
560-5,BO094,560,560,6,du:e,due,due,NUM,_
560-6,BO094,560,560,7,modi,modi,modo,NOUN,_
560-7,BO094,560,560,8,alternativi,alternativi,alternativo,ADJ,_
561-0,BO094,561,561,1,di,di,di,ADP,_
561-1,BO094,561,561,2,presentare,presentare,presentare,VERB,_
561-2,BO094,561,561,3,le,le,il,DET,_
561-3,BO094,561,561,4,derivazioni.,derivazioni,derivazione,NOUN,Intonation=falling
562-0,BO094,562,562,1,uno,uno,uno,DET,_
562-1,BO094,562,562,2,deduzione,deduzione,deduzione,NOUN,_
562-2,BO094,562,562,3,naturale,naturale,naturale,ADJ,_
562-3,BO094,562,562,4,su,su,su,ADP,_
562-4,BO094,562,562,5,cui,cui,cui,PRON,_
562-5,BO094,562,562,6,voi,voi,voi,PRON,_
562-6,BO094,562,562,7,vi,vi,vi,PRON,_
562-7,BO094,562,562,8,siete,siete,essere,AUX,_
562-8,BO094,562,562,9,esercitati.,esercitati,esercitare,VERB,Intonation=falling
563-0,BO094,563,563,1,du:e,due,due,NUM,_
563-1,BO094,563,563,2,calcolo,calcolo,calcolo,NOUN,_
563-2,BO094,563,563,3-4,dei,dei,_,_,_
563-2a,_,_,563,3,_,di,di,ADP,_
563-2b,_,_,563,4,_,i,il,DET,_
563-3,BO094,563,563,5,sequenti.,sequenti,sequento,NOUN,Intonation=falling
564-0,BO094,564,564,1,no:n,non,non,ADV,_
564-1,BO094,564,564,2,però,però,però,ADV,_
564-2,BO094,564,564,3,letto,letto,letto,NOUN,_
564-3,BO094,564,564,4,come,come,come,ADP,_
564-4,BO094,564,564,5,io,io,io,PRON,_
564-5,BO094,564,564,6,vi,vi,vi,PRON,_
564-6,BO094,564,564,7,ho,ho,avere,AUX,_
564-7,BO094,564,564,8,fatto,fatto,fare,VERB,_
564-8,BO094,564,564,9,fare,fare,fare,VERB,_
564-9,BO094,564,564,10,per,per,per,ADP,_
564-10,BO094,564,564,11,due,due,due,NUM,_
564-11,BO094,564,564,12,mesi,mesi,mese,NOUN,_
564-12,BO094,564,564,13,di,di,di,ADP,_
564-13,BO094,564,564,14,seguito,seguito,seguito,NOUN,_
565-0,BO094,565,565,1-2,dal,dal,_,_,_
565-0a,_,_,565,1,_,da,da,ADP,_
565-0b,_,_,565,2,_,il,il,DET,_
565-1,BO094,565,565,3,basso,basso,basso,NOUN,_
565-2,BO094,565,565,4,verso,verso,verso,ADP,_
565-3,BO094,565,565,5,l',l',il,DET,Truncated=Yes
565-4,BO094,565,565,6,alto,alto,alto,NOUN,_
565-5,BO094,565,565,7,con,con,con,ADP,_
565-6,BO094,565,565,8,lettura,lettura,lettura,NOUN,_
565-7,BO094,565,565,9,semantica,semantica,semantico,ADJ,_
566-0,BO094,566,566,1,gentzen,gentzen,gentzeno,ADV,_
566-1,BO094,566,566,2,l',l',lo,PRON,Truncated=Yes
566-2,BO094,566,566,3,aveva,aveva,avere,AUX,_
566-3,BO094,566,566,4,pensato,pensato,pensare,VERB,_
566-4,BO094,566,566,5,come,come,come,ADP,_
566-5,BO094,566,566,6,calcolo,calcolo,calcolo,NOUN,_
566-6,BO094,566,566,7,deduttivo,deduttivo,deduttivo,ADJ,_
567-0,BO094,567,567,1,va,va,andare,VERB,_
567-1,BO094,567,567,2,bene?,bene,bene,ADV,Intonation=rising
568-0,BO094,568,568,1,quindi,quindi,quindi,ADV,_
568-1,BO094,568,568,2,in,in,in,ADP,_
568-2,BO094,568,568,3,cui,cui,cui,PRON,_
