un	uno	DET
po'	po'	NOUN
fuori	fuori	ADV
da	da	ADP
il	il	DET
centro	centro	NOUN
cioè	cioè	CCONJ
io	io	PRON
abito	abitare	VERB
in	in	ADP
questa	questo	DET
frazione	frazione	NOUN
e	e	CCONJ
anche	anche	ADV
solo	solo	ADV
per	per	ADP
arrivare	arrivare	VERB
in	in	ADP
il	il	DET
paese	paese	NOUN
vero	vero	ADJ
e	e	CCONJ
proprio	proprio	ADJ

se	se	SCONJ
dovessi	dovere	AUX
anda'	andare	VERB
a	a	ADP
piedi	piede	NOUN
ci	ci	PRON
metterei	mettere	VERB
tipo	tipo	NOUN
mezz'	mezzo	ADJ
ora	ora	NOUN

sì	sì	INTJ
sì	sì	INTJ

e	e	CCONJ
quindi	quindi	CCONJ
prendo	prendere	VERB
sempre	sempre	ADV
la	il	DET
macchina	macchina	NOUN
infatti	infatti	CCONJ
non	non	ADV
vedevo	vedere	VERB
l'	il	DET
ora	ora	NOUN
di	di	ADP
prender	prendere	VERB
la	il	DET
patente	patente	NOUN
quando	quando	SCONJ
c'	ci	PRON
avevo	avere	VERB
diciotto	diciotto	NUM
anni	anno	NOUN

no	no	INTJ
io	io	PRON
in	in	ADP
realtà	realtà	NOUN
ho	avere	AUX
sempre	sempre	ADV
usato	usare	VERB
il	il	DET
motorino	motorino	NOUN
quando	quando	SCONJ
ero	essere	VERB
cioè	cioere	CCONJ
da	da	ADP
i	il	DET
quattordici	quattordici	NUM
anni	anno	NOUN
in	in	ADP
poi	poi	ADV
son	essere	AUX
sempre	sempre	ADV
stata	essere	AUX
legata	legare	VERB
molto	molto	ADV
a	a	ADP
il	il	DET
motorino	motorino	NOUN
ma	ma	CCONJ
perché	perché	SCONJ
mi	mi	PRON
piace	piacere	VERB
essere	essere	AUX
indipendente	indipendente	ADJ

mhmh	mh	INTJ

quindi	quindi	CCONJ
mh	mh	INTJ

cioè	cioè	CCONJ
preferisco	preferire	VERB
spostar	spostare	VERB
mi	mi	PRON
per	per	ADP
i	il	DET
cavoli	cavole	NOUN
miei	mio	ADJ
senza	senza	ADP
stare	stare	VERB
sempre	sempre	ADV
a	a	ADP
gli	il	DET
altri	altro	PRON

io	io	PRON
ho	avere	AUX
preso	prendere	VERB
il	il	DET
patentino	patentino	NOUN
e	e	CCONJ
non	non	ADV
ho	avere	AUX
mai	mai	ADV
preso	prendere	VERB
il	il	DET
motorino	motorino	NOUN
perché	perché	SCONJ
avevo	avere	VERB
paura	paura	NOUN

ah	ah	INTJ
ecco	ecco	INTJ
vedi	vedere	VERB

no	no	INTJ
io	io	PRON
lo	lo	PRON
prendevo	prendere	VERB
anche	anche	ADV
quando	quando	SCONJ
nevicava	nevicare	VERB

mado'	mado'	INTJ

che	che	SCONJ
poi	poi	ADV
[TOWN_NAME]	@nomepaese	PROPN
è	essere	AUX
fatta	fare	VERB
tut~	tutto	ADJ
cioè	cioè	CCONJ
tutta	tutto	ADJ
in	in	ADP
salita	salita	NOUN
son	essere	AUX
scomode	scomodo	ADJ
le	il	DET
strade	strada	NOUN

sì	sì	INTJ
eh	eh	INTJ

sì	sì	INTJ
eh	eh	INTJ
cioè	cioè	CCONJ
diciamo	dire	VERB
che	che	SCONJ
il	il	DET
centro	centro	NOUN
è	essere	AUX
tutto	tutto	ADJ
salita	salita	NOUN
e	e	CCONJ
discesa	discesa	NOUN

però	però	CCONJ
fuori	fuori	ADV
tutta	tutto	DET
la	il	DET
periferia	periferia	NOUN
così	così	ADV
cioè	cioè	CCONJ
sono	essere	AUX
delle	del	DET
pendenze	pendenza	NOUN
normali	normale	ADJ
diciamo	dire	VERB

okay	ok	INTJ

cioè	cioè	CCONJ
da	da	ADP
fare	fare	VERB
in	in	ADP
bici	bici	NOUN
è	essere	AUX
diver~	diver~	X
cioè	cioè	CCONJ
è	essere	AUX
più	più	ADV
difficile	difficile	ADJ

però	però	CCONJ
in	in	ADP
motorino	motorino	NOUN
in	in	ADP
macchina	macchina	NOUN
o	o	CCONJ
a	a	ADP
piedi	piede	NOUN
si	si	PRON
fan	fare	VERB
tranquillamente	tranquillamente	ADV
ecco	ecco	INTJ
cioè	cioè	CCONJ

in	in	ADP
bici	bici	NOUN
devi	dovere	AUX
essere	essere	AUX
uno	uno	DET
sportivo	sportivo	NOUN

e	e	CCONJ
invece	invece	CCONJ
adesso	adesso	ADV
stai	stare	VERB
a	a	ADP
bologna	Bologna	PROPN

sì	sì	INTJ

e	e	CCONJ
quante	quanto	PRON
case	casa	NOUN
hai	avere	AUX
cambiato	cambiare	VERB
fino	fino	ADV
adesso	adesso	ADV
da	da	ADP
quando	quando	SCONJ
stai	stare	VERB

due	due	NUM

due	due	NUM
okay	ok	INTJ

la	il	DET
prima	primo	NUM
casa	casa	NOUN
era	essere	AUX
in	in	ADP
via	via	NOUN

e	e	CCONJ
la	il	DET
prima	primo	NUM
casa	casa	NOUN
era	essere	AUX
in	in	ADP
via	via	NOUN
[PLACE_NAME]	@nomeluogo	PROPN

okay	ok	INTJ

e	e	CCONJ
proprio	proprio	ADV
in	in	ADP
centro	centro	NOUN
in	in	ADP
la	il	DET
zona	zona	NOUN
universitaria	universitario	ADJ

e	e	CCONJ
ci	ci	PRON
ho	avere	AUX
vissuto	vivere	VERB
quattro	quattro	NUM
anni	anno	NOUN
in	in	ADP
doppia	doppio	NOUN

e	e	CCONJ
la	il	DET
casa	casa	NOUN
era	essere	AUX
bellissima	bello	ADJ

quattro	quattro	NUM
anni	anno	NOUN
ci	ci	PRON
hai	avere	AUX
vissuto	vivere	VERB

sì	sì	INTJ

i	il	DET
primi	primo	NUM
miei	mio	ADJ
quattro	quattro	NUM
anni	anno	NOUN
abbiamo	avere	AUX
cambiato	cambiare	VERB
abbastanza	abbastanza	ADV
coinquiline	coinquile	NOUN
in	in	ADP
realtà	realtà	NOUN

però	però	CCONJ
anche	anche	ADV
se	se	SCONJ
ero	essere	AUX
in	in	ADP
doppia	doppia	NOUN
mi	mi	PRON
son	essere	AUX
sempre	sempre	ADV
trovata	trovare	VERB
bene	bene	ADV
perché	perché	SCONJ
c'	ci	PRON
era	essere	VERB
un	uno	DET
ambiente	ambiente	NOUN
comune	comune	ADJ
che	che	SCONJ
era	essere	AUX
la	il	DET
sala	sala	NOUN
cucina	cucina	NOUN

era	essere	AUX
un	uno	DET
open	open	NOUN
space	space	NOUN

e	e	CCONJ
mh	mh	INTJ
ed	e	CCONJ
era	essere	AUX
molto	molto	ADV
bello	bello	ADJ
cioè	cioè	CCONJ
mh	mh	INTJ
l'	il	DET
ambiente	ambiente	NOUN
era	essere	AUX
familiare	familiare	ADJ
e	e	CCONJ
comunque	comunque	CCONJ
c'	ci	PRON
erano	essere	VERB
un	uno	DET
paio	paio	NOUN
di	di	ADP
divani	divano	NOUN

eh	eh	INTJ
la	il	DET
televisione	televisione	NOUN
il	il	DET
tavolo	tavolo	NOUN
da	da	ADP
cucina	cucina	NOUN
stavam	stare	VERB
sempre	sempre	ADV
tutte	tutto	PRON
insieme	insieme	ADV

okay	ok	INTJ
quindi	quindi	CCONJ
eran	essere	AUX
sala	sala	NOUN
e	e	CCONJ
cucina	cucina	NOUN
insieme	insieme	ADV

sì	sì	INTJ
e	e	CCONJ
poi	poi	ADV
c'	ci	PRON
eran	essere	VERB
le	il	DET
due	due	NUM
camere	camera	NOUN
che	che	PRON
si	si	PRON
affacciavano	affacciare	VERB
su	su	ADP
la	il	DET
saletta	sala	NOUN
e	e	CCONJ
la	il	DET
cucina	cucina	NOUN
che	che	PRON
eran	essere	AUX
due	due	NUM
doppie	doppie	NOUN
e	e	CCONJ
un	uno	DET
bagnetto	bagno	NOUN

quindi	quindi	CCONJ
in	in	ADP
realtà	realtà	NOUN
era	essere	AUX
piccolina	piccolo	ADJ
però	però	CCONJ
era	essere	AUX
ristrutturata	ristrutturare	VERB
da	da	ADP
qualche	qualche	DET
anno	anno	NOUN
quindi	quindi	CCONJ
era	essere	AUX
una	uno	DET
bella	bello	ADJ
casa	casa	NOUN
abbastanza	abbastanza	ADV
nuova	nuovo	ADJ
almeno	almeno	ADV
internamente	internamente	ADV
esternamente	esternamente	ADV
no	no	ADV
perché	perché	SCONJ
era	essere	AUX
gli	il	DET
edifici	edificio	NOUN
di	di	ADP
gli	il	DET
anni	anno	NOUN
settanta	settanta	NUM
che	che	PRON
hanno	avere	AUX
costruito	costruire	VERB
in	in	ADP
centro	centro	NOUN

e	e	CCONJ
sì	sì	INTJ

che	che	SCONJ
poi	poi	ADV
in	in	ADP
quella	quello	DET
via	via	NOUN
son	essere	AUX
tutti	tutto	PRON
uguali	uguale	ADJ
cioè	cioè	CCONJ
io	io	PRON
pure	pure	ADV
tipo	tipo	NOUN

x	x	X
avevo	avere	AUX
visto	vedere	VERB
una	uno	DET
casa	casa	NOUN
quando	quando	SCONJ
cercavo	cercare	VERB
casa	casa	NOUN
l'	il	DET
anno	anno	NOUN
scorso	scorso	ADJ

e	e	CCONJ
e	e	CCONJ
fuori	fuori	ADV
più	più	ADV
o	o	CCONJ
meno	meno	ADV
son	essere	AUX
tutti	tutto	PRON
uguali	uguale	ADJ
gli	il	DET
edifici	edificio	NOUN

sì	sì	INTJ
da	da	ADP
fuori	fuori	ADV
dici	dire	VERB

in	in	ADP
quella	quello	DET
via	via	NOUN
x	x	X
in	in	ADP
quella	quello	DET
via	via	NOUN

sì	sì	INTJ
sì	sì	INTJ
in	in	ADP
quella	quello	DET
zona	zona	NOUN
sì	sì	INTJ

ma	ma	CCONJ
anche	anche	ADV
perché	perché	ADV
in	in	ADP
via	via	NOUN
[PLACE_NAME]	@nomeluogo	PROPN
cioè	cioè	CCONJ
via	via	NOUN
[PLACE_NAME]	@nomeluogo	PROPN
è	essere	AUX
una	una	DET
è	essere	AUX
una	uno	DET
via	via	NOUN
che	che	SCONJ
è	essere	AUX
stata	essere	AUX
costruita	costruire	VERB
in	in	ADP
quegli	quello	DET
anni	anno	NOUN
secondo	secondo	ADP
me	me	PRON

cioè	cioè	ADV
le	il	DET
vie	vie	NOUN
storiche	storico	ADJ
sono	essere	AUX

dai	dai	VERB
zamboni	Zamboni	PROPN
castiglione	Castiglione	PROPN
san	San	PROPN
vitale	Vitale	PROPN
insomma	insomma	ADV
cioè	cioè	CCONJ
quello	quello	PRON
è	essere	AUX
il	il	DET
centro	centro	NOUN
piazza	piazza	NOUN
maggiore	Maggiore	PROPN
così	così	ADV

sì	sì	INTJ

tutto	tutto	DET
quello	quello	PRON
che	che	PRON
sta	stare	VERB
fuori	fuori	ADV
diciamo	dire	VERB
da	da	ADP
cioè	cioè	CCONJ
fuori	fuori	ADV
proprio	proprio	ADV
no	no	ADV
via	via	ADV
irnerio	Irnerio	PROPN
zona	zona	NOUN
irnerio	Irnerio	PROPN
così	così	ADV
sono	essere	AUX
più	più	ADV
sì	sì	INTJ
anni	anno	NOUN
cinquanta	cinquanta	NUM
credo	credere	VERB

non	non	ADV
lo	lo	PRON
so	sapere	VERB

sì	sì	INTJ
[PAUSE]	[PAUSE]	X
penso	pensare	VERB
di	di	ADP
sì	sì	ADV

poi	poi	ADV
ehm	ehm	INTJ

e	e	CCONJ
quindi	quindi	CCONJ
hai	avere	AUX
vissuto	vivere	VERB
sempre	sempre	ADV
con	con	ADP
tutte	tutto	DET
ragazze	ragazzo	NOUN

sì	sì	INTJ
in	in	ADP
la	il	DET
prima	primo	NUM
casa	casa	NOUN
si	si	INTJ
eravam	essere	AUX
solo	solo	ADV
ragazze	ragazzo	NOUN

e	e	CCONJ
in	in	ADP
questa	questo	PRON
invece	invece	ADV
c'	ci	PRON
è	essere	AUX
stato	essere	VERB
un	un	DET
periodo	periodo	NOUN
in	in	ADP
cui	cui	PRON
hanno	avere	AUX
abitato	abitare	VERB
anche	anche	ADV
degli	degli	DET
uomini	uomo	NOUN

ehm	ehm	INTJ
anche	anche	ADV
perché	perché	SCONJ
cioè	cioè	CCONJ
cioè	cioè	CCONJ
son	essere	AUX
tutte	tutto	PRON
singole	singolo	ADJ
quindi	quindi	CCONJ
è	essere	AUX
più	più	ADV
facile	facile	ADJ

sì	sì	INTJ

eh	eh	INTJ
che	che	SCONJ
ci	ci	PRON
siano	essere	VERB
anche	anche	ADV
degli	del	DET
uomini	uomo	NOUN
mentre	mentre	CCONJ
in	in	ADP
l'	il	DET
altra	altro	PRON
comunque	comunque	CCONJ
essendo	essere	AUX
in	in	ADP
due	due	NUM
doppie	doppia	NOUN

e	e	CCONJ
eravamo	essere	AUX
più	più	ADV
contente	contento	ADJ
di	di	ADP
dormire	dormire	VERB
tra	tra	ADP
donne	donna	NOUN
che	che	SCONJ
avere	avere	VERB
un	uno	DET
uomo	uomo	NOUN
in	in	ADP
casa	casa	NOUN
anche	anche	ADV
perché	perché	SCONJ
magari	magari	ADV
cioè	cioè	CCONJ
in	in	ADP
il	il	DET
senso	senso	NOUN
si	si	PRON
possono	potere	AUX
creare	creare	VERB
anche	anche	ADV
diversi	diverso	DET
imbarazzi	imbarazzo	NOUN

sì	sì	INTJ

e	e	CCONJ
e	e	CCONJ
rispetto	rispetto	ADV
a	a	ADP
l'	il	DET
altra	altro	DET
casa	casa	NOUN
cioè	cioè	CCONJ
quali	quale	PRON
sono	essere	AUX
le	il	DET
differenze	differenza	NOUN
tra	tra	ADP
questa	questo	DET
casa	casa	NOUN
qui	qui	ADV
e	e	CCONJ
l'	il	DET
altra	altro	DET
casa	casa	NOUN

e	e	CCONJ
x	x	X

sia	essere	SCONJ
internamente	internamente	ADV
che	che	SCONJ
come	come	ADP
zona	zona	NOUN

allora	allora	ADV
e	e	INTJ
come	come	ADP
zona	zona	NOUN
ho	avere	AUX
sempre	sempre	ADV
amato	amare	VERB
il	il	DET
centro	centro	NOUN
di	di	ADP
bologna	Bologna	PROPN
quindi	quindi	CCONJ
fosse	essere	VERB
per	per	ADP
me	me	PRON
in	in	ADP
questo	questo	DET
momento	momento	NOUN
mi	mi	PRON
ritrasferirei	ritrasferire	VERB
in	in	ADP
centro	centro	NOUN

perché	perché	SCONJ
questa	questo	DET
casa	casa	NOUN
comunque	comunque	CCONJ
essendo	essere	AUX
zona	zona	NOUN
[PLACE_NAME]	@nomeluogo	PROPN
e	e	CCONJ
per	per	ADP
andare	andare	VERB
in	in	ADP
centro	centro	NOUN
ti	ti	PRON
muovi	muovere	VERB
generalmen~	generalmente	ADV
cioè	cioè	CCONJ
ti	ti	PRON
devi	dovere	AUX
muovere	muovere	VERB
comunque	comunque	ADV
o	o	CCONJ
con	con	ADP
dei	del	DET
mezzi	mezzo	NOUN
o	o	CCONJ
a	a	ADP
piedi	piede	NOUN
o	o	CCONJ
in	in	ADP
bicicletta	bicicletta	NOUN
ma	ma	CCONJ
comunque	comunque	CCONJ
i	il	DET
tempi	tempo	NOUN
sono	essere	AUX
sempre	sempre	ADV
più	più	ADV
prolungati	prolungato	ADJ

e	e	CCONJ
quindi	quindi	CCONJ
capita	capitare	VERB
spesso	spesso	ADV
che	che	SCONJ
se	se	SCONJ
sei	essere	AUX
mh	mh	INTJ
indaffarato	indaffarato	ADJ
o	o	CCONJ
non	non	ADV
hai	avere	VERB
tempo	tempo	NOUN
di	di	ADP
di	di	ADP
andare	andare	VERB
in	in	ADP
centro	centro	NOUN
non	non	ADV
hai	avere	VERB
un	uno	DET
pomeriggio	pomeriggio	NOUN
libero	libero	ADJ
non	non	ADV
ci	ci	PRON
passi	passare	VERB
mai	mai	ADV

mentre	mentre	CCONJ
prima	prima	ADV
comunque	comunque	ADV
studiando	studiare	VERB
ingegneria	ingegneria	NOUN
io	io	PRON

ogni	ogni	DET
volta	volta	NOUN
che	che	PRON
tornavo	tornare	VERB
a	a	ADP
casa	casa	NOUN
mi	mi	PRON
mi	mi	PRON
cioè	cioè	CCONJ
passavo	passare	VERB
per	per	ADP
il	il	DET
centro	centro	NOUN
e	e	CCONJ
e	e	CCONJ
il	il	DET
sol	solo	ADJ
fatto	fatto	NOUN
di	di	ADP
vedere	vedere	VERB
il	il	DET
centro	centro	NOUN
anche	anche	ADV
dieci	dieci	NUM
minuti	minuto	NOUN
a	a	ADP
il	il	DET
giorno	giorno	NOUN
comunque	comunque	CCONJ
mi	mi	PRON
metteva	mettere	VERB
di	di	ADP
buonumore	buonumore	NOUN

e	e	CCONJ
la	il	DET
differenza	differenza	NOUN
principale	principale	ADJ
con	con	ADP
l'	il	DET
altra	altro	DET
casa	casa	NOUN
è	essere	AUX
che	che	SCONJ

questa	questo	PRON
è	essere	AUX
molto	molto	ADV
più	più	ADV
grande	grande	ADJ
e	e	CCONJ
ci	ci	PRON
son	essere	VERB
molte	molto	ADV
più	più	ADV
stanze	stanza	NOUN
quindi	quindi	CCONJ
ognuno	ognuno	PRON
in	in	ADP
realtà	realtà	NOUN
ha	avere	VERB
un	uno	DET
proprio	proprio	ADJ
spazio	spazio	NOUN
più	più	ADV
intimo	intimo	ADJ

e	e	CCONJ
che	che	SCONJ
mh	mh	INTJ
comunque	comunque	CCONJ
io	io	PRON
apprezzo	apprezzare	VERB
tanto	tanto	ADV

mh	mh	INTJ
diciamo	dire	VERB
che	che	SCONJ
di	di	ADP
l'	il	DET
altra	altro	PRON
preferivo	preferire	VERB
il	il	DET
fatto	fatto	NOUN
che	che	SCONJ
fosse	essere	AUX
in	in	ADP
centro	centro	NOUN
rispetto	rispetto	ADV
a	a	ADP
questa	questo	PRON

questa	questo	PRON
è	essere	AUX
molto	molto	ADV
più	più	ADV
vecchia	vecchio	ADJ
come	come	ADP
casa	casa	NOUN
non	non	ADV
è	essere	AUX
stata	essere	AUX
ristrutturata	ristrutturare	VERB
mai	mai	ADV
quindi	quindi	CCONJ

ehm	ehm	INTJ
a	a	ADP
livello	livello	NOUN
estetico	estetico	ADJ
l'	il	DET
altra	altro	PRON
è	essere	AUX
più	più	ADV
bella	bello	ADJ
ma	ma	CCONJ
mh	mh	INTJ

però	però	CCONJ
anche	anche	ADV
in	in	ADP
questa	questo	PRON
sto	stare	VERB
bene	bene	ADV
ovviamente	ovviamente	ADV

mhmh	mh	INTJ

sì	sì	INTJ
anche	anche	ADV
a	a	ADP
me	me	PRON

io	io	PRON
ehm	ehm	INTJ
questo	questo	PRON
è	essere	AUX
il	il	DET
primo	primo	NUM
anno	anno	NOUN
che	che	PRON
sto	stare	VERB
in	in	ADP
singola	singola	NOUN

e	e	CCONJ
anche	anche	ADV
a	a	ADP
me	me	PRON
m'	mi	PRON
ha	avere	AUX
fatto	fare	VERB
un	uno	DET
sacco	sacco	NOUN
la	il	DET
differenza	differenza	NOUN

cioè	cioè	CCONJ
ho	avere	AUX
sentito	sentire	VERB
un	uno	DET
sacco	sacco	NOUN
la	il	DET
differenza	differenza	NOUN
anzi	anzi	CCONJ
i	il	DET
primi	primo	NUM
giorni	giorno	NOUN

era	essere	AUX
strano	strano	ADJ
che	che	SCONJ
non	non	ADV
avessi	avere	VERB
nessuno	nessuno	PRON
con	con	ADP
cui	cui	PRON
parla'	parlare	VERB
prima	prima	ADV
di	di	ADP
addormentam	addormentare	VERB
me	me	PRON
cioè	cioè	CCONJ
proprio	proprio	ADV
mi	mi	PRON
faceva	fare	VERB
un	uno	DET
sacco	sacco	NOUN
strano	strano	ADJ

adesso	adesso	ADV
lo	lo	PRON
apprezzo	apprezzare	VERB
molto	molto	ADV
sta	questo	DET
cosa	cosa	NOUN

sì	sì	INTJ
è	essere	VERB
che	che	SCONJ
in	in	ADP
realtà	realtà	NOUN
secondo	secondo	ADP
me	me	PRON
è	essere	AUX
una	uno	DET
cosa	cosa	NOUN
che	che	PRON
si	si	PRON
ha	avere	VERB
un	uno	DET
po'	po'	NOUN
con	con	ADP
la	il	DET
crescita	crescita	NOUN
perché	perché	SCONJ
quattro	quattro	NUM
anni	anno	NOUN
i	il	DET
miei	mio	ADJ
pri~	pri~	X
i	il	DET
miei	mio	ADJ
primi	primo	NUM
tre	tre	NUM
anni	anno	NOUN
diciamo	dire	VERB

non	non	ADV
l'	lo	PRON
ho	avere	AUX
mai	mai	ADV
sentita	sentire	VERB
non	non	ADV
ho	avere	AUX
mai	mai	ADV
sentito	sentire	VERB
il	il	DET
bisogno	bisogno	NOUN
di	di	ADP
andare	andare	VERB
in	in	ADP
singola	singola	NOUN

anche	anche	ADV
perché	perché	SCONJ
poi	poi	ADV
sarà	essere	AUX
di	di	ADP
fa~	fa~	X
cioè	cioè	CCONJ
sta	stare	AUX
anche	anche	ADV
il	il	DET
fatto	fatto	NOUN
che	che	SCONJ
la	il	DET
mia	mio	ADJ
quella	quello	PRON
che	che	PRON
era	essere	AUX
in	in	ADP
camera	camera	NOUN
con	con	ADP
me	me	PRON
insomma	insomma	ADV
il	il	DET
weekend	weekend	NOUN
tornava	tornare	VERB
spesso	spesso	ADV
a	a	ADP
casa	casa	NOUN
quindi	quindi	CCONJ
comunque	comunque	CCONJ
il	il	DET
weekend	weekend	NOUN
la	il	DET
camera	camera	NOUN
ce	ce	PRON
l'	lo	PRON
avevo	avere	VERB
circa	circa	ADV
libera	libero	ADJ

okay	ok	INTJ

e	e	CCONJ
se	se	SCONJ
volevo	volere	AUX
ritagliar	ritagliar	VERB
mi	mi	PRON
anche	anche	ADV
dei	del	DET
momenti	momento	NOUN
miei	mio	DET
non	non	ADV
facevo	fare	VERB
difficoltà	difficoltà	NOUN

però	però	CCONJ
sì	sì	INTJ
diciamo	dire	VERB
che	che	SCONJ
crescendo	crescere	VERB
hai	avere	VERB
bisogno	bisogno	NOUN
di	di	ADP
avere	avere	VERB
uno	uno	DET
spazio	spazio	NOUN
più	più	ADV
privato	privato	ADJ

i	il	DET
primi	primo	NUM
anni	anno	NOUN
son	essere	AUX
più	più	ADV
belli	bello	ADJ
si	si	PRON
condivide	condividere	VERB
sempre	sempre	ADV
di	di	ADP
più	più	ADV
sei	essere	AUX
ancora	ancora	ADV
in	in	ADP
la	il	DET
fase	fase	NOUN
di	di	ADP
il	il	DET

sì	si	INTJ

siamo	essere	AUX
tutti	tutto	DET
amici	amico	NOUN

sì	sì	INTJ
che	che	DET
bella	bello	ADJ
l'	il	DET
università	università	NOUN
tutti	tutto	DET
insieme	insieme	ADV

esatto	esatto	ADJ

poi	poi	ADV
crescendo	crescere	VERB
secondo	secondo	ADP
me	me	PRON
hai	avere	VERB
bisogno	bisogno	NOUN
anche	anche	ADV
di	di	ADP
avere	avere	VERB
uno	uno	DET
spazio	spazio	NOUN
tuo	tuo	ADJ
in	in	ADP
cui	cui	PRON
rinchiuder	rinchiudere	VERB
ti	ti	PRON

sì	sì	INTJ
assolutamente	assolutamente	ADV

non	non	ADV
so	sapere	VERB
se	se	SCONJ
te	te	PRON
l'	lo	PRON
avevo	avere	AUX
detto	dire	VERB
tipo	tipo	NOUN
io	io	PRON
l'	il	DET
anno	anno	NOUN
scorso	scorso	ADJ
ero	essere	AUX
arrivata	arrivare	VERB
a	a	ADP
la	il	DET
fine	fine	NOUN
che	che	SCONJ
non	non	ADV
ce	ce	PRON
la	la	PRON
facevo	fare	VERB
più	più	ADV
stavo	stare	AUX
impazzendo	impazzire	VERB

anche	anche	ADV
perché	perché	SCONJ
anche	anche	ADV
noi	noi	PRON
avevamo	avere	VERB
sala	salare	NOUN
e	e	CCONJ
cucina	cucinare	NOUN

che	che	PRON
praticamente	praticamente	ADV
no~	no~	X
non	non	ADV
avevano	avere	VERB
un~	un~	DET
una	uno	DET
porta	porta	NOUN
divisoria	divisorio	ADJ
c'	ci	PRON
avevano	avere	VERB
solamente	solamente	ADV
una	uno	DET
specie	specie	NOUN
di	di	ADP
arco	arco	NOUN
tra	tra	ADP
le	il	DET
due	due	NUM
stanze	stanza	NOUN
e	e	CCONJ
quindi	quindi	CCONJ

fondamentalmente	fondamentalmente	ADV
non	non	ADV
stavi	stare	VERB
da	da	ADP
solo	solo	ADJ
quando	quando	SCONJ
stavi	stare	VERB
da	da	ADP
una	uno	DET
parte	parte	NOUN
o	o	CCONJ
da	da	ADP
l'	il	DET
altra	altro	PRON

e	e	CCONJ
io	io	PRON
l'	il	DET
unico	unico	ADJ
posto	posto	NOUN
che	che	PRON
c'	ci	PRON
avevo	avere	VERB
in	in	ADP
cui	cui	PRON
potevo	potere	AUX
completamente	completamente	ADV
sta'	stare	VERB
da	da	ADP
sola	solo	ADJ
era	essere	AUX
il	il	DET
bagno	bagno	NOUN

e	e	CCONJ
apprezzavo	apprezzare	VERB
tantissimo	tantissimo	ADV
quando	quando	SCONJ
stavo	stare	VERB
in	in	ADP
bagno	bagno	NOUN
perché	perché	SCONJ
non	non	ADV
riuscivo	riuscire	VERB
più	più	ADV
a	a	ADP
a	a	ADP
sta'	stare	VERB
con	con	ADP
le	il	DET
persone	persona	NOUN

sì	sì	INTJ
sì	sì	INTJ
ma	ma	CCONJ
lo	lo	PRON
capisco	capire	VERB

cioè	cioè	CCONJ
lo	lo	PRON
capisco	capire	VERB
per	per	ADP
quello	quello	PRON

cioè	cioè	CCONJ
in	in	ADP
realtà	realtà	NOUN
son	essere	AUX
sempre	sempre	ADV
stata	essere	AUX
fortunata	fortunato	ADJ
perché	perché	SCONJ
ho	avere	AUX
vissuto	vivere	VERB
sempre	sempre	ADV
con	con	ADP
delle	del	DET
persone	persona	NOUN
tranquille	tranquillo	ADJ
che	che	SCONJ
mi	mi	PRON
lasciavano	lasciare	VERB
i	il	DET
miei	mio	ADJ
spazi	spazio	NOUN

sì	sì	INTJ
sì	sì	INTJ
ma	ma	CCONJ
anch'	anche	ADV
io	io	PRON
però	però	CCONJ
era	essere	AUX
proprio	proprio	ADV
l'	il	DET
esigenza	esigenza	NOUN
de	di	ADP
sta	stare	VERB
de	da	ADP
sola	solo	ADJ
in	in	ADP
dei	del	DET
momenti	momento	NOUN

sì	sì	INTJ
di	di	ADP
stare	stare	VERB
da	da	ADP
sola	solo	ADJ
di	di	ADP
non	non	ADV
parla~	parla~	X
di	di	ADP
non	non	ADV
vedere	vedere	VERB
in	in	ADP
faccia	faccia	NOUN
nessuno	nessuno	PRON
di	di	ADP
di	di	ADP
stare	stare	VERB
per	per	ADP

esatto	esatto	ADJ

fatti	fatto	NOUN
suoi	suo	ADJ

sì	sì	INTJ
sì	sì	INTJ
no	no	INTJ
per	per	ADP
quello	quello	PRON
sì	sì	INTJ

che	che	SCONJ
poi	poi	ADV
'sta	questo	DET
cosa	cosa	PRON
è	essere	AUX
anche	anche	ADV
difficile	difficile	ADJ
a	a	ADP
bologna	Bologna	PROPN
in	in	ADP
generale	generale	NOUN
se	se	SCONJ
stai	stare	VERB
in	in	ADP
centro	centro	NOUN
perché	perché	SCONJ
ovunque	ovunque	SCONJ
vai	andare	VERB
c'	ci	PRON
è	essere	VERB
qualcuno	qualcuno	PRON

cioè	cioè	CCONJ
non	non	ADV
c'	ci	PRON
è	essere	VERB
nessun	nessuno	DET
posto	posto	NOUN
in	in	ADP
cui	cui	PRON
tu	tu	PRON
stai	stare	VERB
completamente	completamente	ADV
da	da	ADP
solo	solo	ADJ
o	o	CCONJ
comunque	comunque	CCONJ
stai	stare	VERB
co'	con	ADP
poca	poco	DET
gente	gente	NOUN

mh	mh	INTJ
in	in	ADP
che	che	DET
senso	senso	NOUN
dici	dire	VERB

cioè	cioè	CCONJ
tipo	tipo	NOUN

di	di	ADP
spazi	spazio	NOUN
pubblici	pubblico	ADJ

sì	sì	INTJ

cioè	cioè	CCONJ
stai	stare	VERB
per	per	ADP
strada	strada	NOUN
è	essere	AUX
raro	raro	ADJ
che	che	SCONJ
trovi	trovare	VERB
una	uno	DET
